77,4054
46,3338
31,0431
68,6791
23,8535
46,1347
40,1215
58,9923
1,805
35,5653
24,9175
58,6331
10,7202
59,9284
45,2792
25,7331
2,6418
23,4156
54,5338
70,3436
20,0141
4,4851
118,6899
67,815
53,6722
27,5025
33,2938
36,1047
15,2504
32,0747
51,1833
51,4283
2,8498
21,6736
24,3887
62,2387
2,0164
19,0404
35,8299
20,1634
30,0485
75,7386
16,0632
34,3195
15,1912
2,5055
34,2621
55,6122
77,6308
28,8871
30,2578
48,5528
50,4768
44,7427
70,8553
24,7047
1,6818
72,2985
10,751
6,6001
2,7377
1,1676
36,9997
6,6103
72,8069
15,8092
5,7586
38,6726
3,1768
6,4174
6,2921
44,3191
43,5802
8,855
2,2253
24,3816
1,245
20,4949
29,3331
3,0685
3,4092
4,3155
0,9463
5,1826
0,8739
3,3099
0,3544
31,1831
3,1397
11,965
17,9345
58,1805
2,3823
61,5567
38,3727
42,4548
50,8715
25,8099
33,9227
82,6361
48,242
6,0976
76,6413
42,8884
39,1069
67,0588
23,251
21,286
40,2022
32,9446
4,6239
25,9981
21,3887
88,802
2,2179
33,2615
23,4958
39,3082
33,0377
39,2101
57,1078
29,6562
41,0427
27,7322
37,7315
24,6137
62,9829
2,8314
18,1809
35,7903
12,3238
62,1727
36,9338
45,4263
27,2511
65,3878
3,085
76,7562
41,0863
56,4025
70,2461
62,856
51,3304
37,0631
12,1435
72,5028
62,2587
72,9612
52,0055
72,5544
101,046
83,6415
63,7563
106,9946
35,92
36,5218
10,1078
108,0059
71,2644
63,134
31,3743
33,7773
69,8549
84,8755
16,2546
101,931
67,1621
10,5941
4,7613
80,0146
141,8646
74,3954
95,967
13,7563
60,4692
5,9906
72,2508
65,9799
45,4904
40,2139
25,118
35,5785
32,8599
0,7915
1,7873
139,7046
0,8378
73,6361
44,8264
45,9097
87,469
87,354
66,9737
57,3764
3,3817
91,4221
72,6681
68,5076
63,2778
120,2214
99,7695
75,8561
71,9953
57,1735
37,8051
53,3264
3,8817
173,9377
106,3496
104,4269
115,49
37,3332
99,294
176,5727
3,6751
51,7558
96,582
51,5042
1,2811
71,8368
83,2095
49,4966
84,0366
121,4112
75,307
2,706
67,279
42,3471
163,7116
2,0594
90,1953
1,4702
101,8784
62,8153
44,3727
58,0302
63,8476
69,0229
92,8622
6,7814
33,4187
74,2427
45,9565
50,3401
53,8432
52,4674
28,8229
80,1096
61,4879
103,2573
1,0304
62,3005
35,3226
36,7122
62,95
38,1888
39,0046
1,5176
46,3133
48,4756
24,5775
74,5955
18,5409
45,9538
39,7305
58,0439
1,7902
36,9253
29,9908
57,3677
5,1217
66,14
43,3232
26,9722
2,7322
23,8172
49,321
76,1933
20,1472
5,3756
135,0752
73,6208
54,0608
29,6361
35,6926
35,1851
26,359
27,0777
53,5929
49,4019
2,7694
22,7025
17,2768
55,4399
2,2102
24,1314
35,8804
17,1989
36,8937
88,05
23,9467
28,0963
20,5368
2,4712
27,4475
32,8298
80,3445
22,8268
35,1885
50,7101
61,6965
37,6978
96,0503
15,3175
1,7251
20,325
9,4742
7,0219
3,0769
1,1573
40,4859
8,5838
80,5699
13,8445
5,3936
30,5805
5,532
6,3494
6,5223
48,767
38,8683
14,9945
2,0113
20,9189
1,199
26,2398
23,2074
2,8622
3,3334
15,853
1,1824
4,8154
0,8647
3,1947
0,3714
30,4559
3,101
11,4531
2,8584
47,5798
2,3394
52,8323
46,2656
32,8323
30,5323
50,1023
31,3828
30,3648
69,5541
56,4562
6,2702
79,2064
35,6817
41,7455
71,8663
27,2189
21,1589
43,0642
34,0643
4,5021
25,9064
22,4551
83,2818
4,785
37,9988
18,8029
40,1596
39,1362
40,528
58,0945
22,8365
40,7931
33,3859
39,0379
34,4677
64,7915
2,8436
18,2615
35,9568
12,8418
58,8863
55,8817
58,0348
32,4763
63,2337
3,1858
82,804
73,9847
40,853
58,2073
74,0866
59,5072
49,1582
32,6308
10,8033
76,6124
60,696
73,8856
50,2973
73,8708
101,9149
83,959
63,6535
108,3849
34,7292
35,6573
10,8597
106,8896
70,5946
62,676
31,5355
35,3331
63,9531
82,7374
16,3663
102,5707
66,1217
10,0202
4,4566
75,6231
135,8461
70,6953
91,5353
13,1633
47,623
5,7512
69,551
63,3826
45,116
40,0039
25,1132
35,4618
33,1171
0,7343
1,7922
152,8908
0,6891
90,3082
42,5534
42,8514
84,1955
83,5493
63,5879
49,5133
2,8302
78,3238
59,9194
57,9457
42,5594
81,5265
66,9847
53,0449
68,8092
53,7415
37,1238
51,4903
3,8319
163,27
96,847
100,4161
111,1241
35,9891
99,4952
176,1523
3,9324
77,6008
67,9135
91,8362
51,5578
1,1539
77,5118
76,3349
47,2094
88,3493
124,8868
80,5994
2,8393
71,5725
45,8211
159,339
1,989
89,0315
1,5512
98,476
68,5442
44,2791
55,7982
55,305
66,2181
100,7182
5,9571
33,6171
74,4268
41,7893
51,7206
50,6362
53,1213
34,2088
19,6773
85,0053
66,959
98,5954
1,0631
58,9913
34,7555
36,2133
59,8619
37,3778
38,0207
1,486
45,1287
46,652
24,343
75,5241
18,9763
47,0181
39,8952
58,1418
1,7945
36,7957
30,5148
53,5993
4,9819
61,4085
41,6493
26,1656
3,109
22,968
47,2291
75,1833
21,6802
4,4801
152,8185
69,8153
52,7434
28,0461
31,0888
30,2402
21,982
24,756
50,185
52,1985
2,8378
23,4644
18,8053
56,8872
1,9323
24,1486
43,4184
17,8484
38,0798
86,5361
27,1388
28,2424
23,7302
2,6047
29,1247
33,4213
85,4406
22,5171
35,5819
51,3227
48,6757
32,2727
74,9303
14,8545
1,6692
17,875
9,7365
6,5331
2,6887
1,1654
39,4248
6,7134
74,0179
13,9963
5,5688
29,4967
5,3462
6,1728
6,4975
47,5816
36,8691
14,9847
2,0029
20,8327
1,2034
25,0949
22,6243
2,8766
3,304
15,5994
1,0286
4,8253
0,866
3,2047
0,3703
30,2428
3,1334
11,4288
2,8901
47,1587
2,3896
51,3748
47,2634
32,5876
32,5328
49,6605
29,1296
29,52
66,8914
48,1494
5,9971
71,6072
30,744
39,0473
65,5458
22,9834
20,3903
40,2564
35,6499
4,7635
25,5506
21,4142
80,5134
4,6204
34,8202
18,206
38,8873
36,6358
37,9617
55,654
22,1737
38,7661
31,6154
39,3316
33,247
64,0092
2,8104
17,9653
35,3101
12,2236
55,4351
55,8974
62,1877
37,1884
60,9936
3,0904
82,2913
72,7299
43,2846
53,3873
71,2463
58,7893
48,9342
34,064
11,1417
90,9937
59,0875
71,5859
47,6531
70,2113
101,3724
83,2849
57,1566
107,926
39,8962
35,8869
9,6926
92,2944
56,608
60,4074
29,7984
38,7386
59,2389
100,8104
16,8974
126,1704
61,174
12,6995
5,8502
79,8691
132,6166
75,1331
99,0876
12,5729
43,3227
5,7008
60,3992
69,2843
49,1549
33,0702
27,5513
27,4717
32,5477
0,746
1,7359
135,3136
0,6027
70,329
41,4664
41,5489
74,9682
82,057
62,1522
48,8879
2,9146
77,3428
58,6266
57,1982
42,6802
80,4348
67,8563
51,136
64,5773
52,3659
36,3296
51,2414
3,6615
162,1527
95,8289
100,5891
122,0823
34,3494
95,8505
172,2501
3,7135
70,7276
61,6991
87,7328
51,7695
1,1169
75,1967
73,8458
45,7661
81,824
116,701
92,578
2,8111
67,9434
39,158
144,6917
1,969
86,2069
1,6075
97,5475
69,595
43,3773
52,4198
52,1279
63,8104
104,0925
6,0111
32,6726
78,3779
36,8531
50,1509
56,9271
63,3288
29,1376
24,4019
76,4602
69,0585
113,2395
1,2506
23,8589
69,0628
82,7989
7,4031
25,483
43,125
2,4299
40,6207
61,2956
52,4451
39,726
71,8944
30,9588
33,6951
42,996
80,6795
4,9887
65,6839
57,3913
28,8301
3,5175
70,5535
9,6108
52,9332
53,9909
35,3199
35,4424
64,6657
41,2482
37,1159
1,4681
44,2451
45,2618
24,0628
75,1282
18,26
44,9948
41,1161
57,7386
1,7645
37,0504
29,882
53,3913
4,9148
60,7749
41,3809
26,1415
2,5881
22,8284
46,9076
66,0797
18,0686
4,3144
125,3119
65,2581
46,6582
26,1566
30,8276
29,3357
21,4416
24,2144
46,6005
47,356
2,8449
22,9499
17,1609
55,2608
1,9089
28,6049
44,7153
18,8273
40,941
111,7908
24,0676
28,3554
25,8034
2,7268
29,1713
32,132
80,6651
22,0257
36,8206
52,4295
47,7384
33,283
72,3917
14,3298
1,642
17,5971
9,4577
6,5717
2,5692
1,1491
38,44
6,3748
71,3868
12,8618
5,5164
29,4852
5,3734
6,0645
6,3111
52,0505
39,2217
16,8122
2,0779
21,9305
1,1968
27,5673
23,9156
3,1947
3,2972
15,4822
0,8972
4,8389
1,0444
3,6908
0,3499
29,3369
3,0708
11,2554
3,1632
51,2099
2,2636
53,7694
49,0074
31,8819
29,4181
48,0402
29,1582
29,9655
66,6566
47,0695
5,9126
71,328
30,3564
38,5519
64,1823
22,5926
20,1621
39,3906
33,0016
4,4041
25,2193
22,6213
81,6666
4,5518
34,6093
17,9298
38,9345
36,4318
37,9494
56,3807
21,84
38,73
31,4851
37,629
32,7831
62,7687
2,7849
18,4953
36,8181
12,0367
55,0762
52,6277
48,8103
30,5582
60,0286
3,3518
80,2914
70,2947
42,6734
54,293
70,2501
71,2735
53,8611
34,091
10,9638
85,4614
56,8458
70,9114
46,9944
69,3641
100,1877
82,3637
57,4711
107,7633
38,6752
35,4018
9,5251
93,1894
56,6578
60,0856
29,201
38,1684
58,3362
85,7762
15,3511
97,8158
58,9496
10,4369
4,5266
76,3402
128,6517
71,8739
94,2981
12,4226
45,0101
7,6139
73,2359
87,2033
58,8519
33,0771
26,4049
29,3986
35,6618
0,7802
1,8107
131,5712
0,5972
72,478
41,505
43,2316
88,638
81,7233
62,0095
48,5736
2,8436
75,852
58,7788
59,6181
42,4968
80,4875
66,419
50,5876
64,5576
52,3641
36,0118
48,5147
3,6988
158,9664
99,8332
101,091
110,2129
34,0283
97,3344
168,3987
3,6413
70,3421
59,9229
86,2094
48,5581
1,1136
75,2423
75,4396
45,4244
81,3858
113,2836
79,4922
2,7435
68,0767
38,8954
145,0745
1,9361
85,7036
1,5651
95,0246
66,3893
42,4056
51,7696
53,0461
64,7423
107,6776
5,6957
32,1587
77,5829
35,7113
48,5779
56,1185
65,3902
28,5189
25,263
56,7713
61,6206
111,8499
1,0197
30,1305
54,7874
76,0205
7,3042
23,349
33,383
2,3374
41,3686
63,8331
56,0747
41,6643
64,0238
27,7139
31,6932
49,2746
98,5502
4,7153
65,3292
59,2841
29,0142
3,3633
73,2458
2,8619
49,7742
50,7955
16,2678
45,4115
32,0075
34,6601
57,5762
20,3329
0,0063
48,6234
26,886
43,6808
3,0648
0,0023
42,735
70,6954
68,0437
0,0053
1,4893
31,8501
46,7374
34,493
17,3874
45,8961
63,7556
44,2476
36,757
64,7239
36,871
39,4569
1,5293
47,3852
48,2715
24,1608
76,4047
18,6184
47,4613
41,7001
60,7564
1,8301
38,0632
30,3782
56,8628
5,0112
64,7455
43,8417
25,8241
2,9195
23,0043
46,6605
66,7397
18,9247
4,161
117,8295
64,3697
46,6164
26,6454
31,8947
28,8564
21,447
24,751
46,6216
46,2973
2,7242
22,4209
18,0047
55,0516
1,9003
23,5874
34,902
16,5324
34,8207
87,2538
25,157
27,9907
19,9341
2,4687
27,1886
31,9914
79,3545
22,4285
35,1905
51,6964
47,8923
30,9595
73,9889
14,2421
1,636
17,5669
9,7747
6,4219
2,5586
1,1462
44,3267
7,4877
86,3523
16,0335
8,1227
36,0293
8,026
7,3001
6,5248
52,257
38,4691
17,1339
2,1192
24,2891
1,2056
27,1141
23,5182
2,9201
3,5709
17,7185
0,9175
5,1151
0,8734
3,2648
0,3698
33,8393
3,5408
12,1165
3,0628
56,5275
2,4529
56,868
50,3033
36,0557
30,7631
50,2339
33,0355
31,7559
76,0863
55,8483
6,5581
78,1339
35,7364
42,2846
73,436
26,3956
24,4251
50,2222
49,7259
5,3518
30,9681
27,2339
111,4301
5,9378
47,8247
20,5476
44,7664
40,1138
43,4314
68,4212
24,1627
42,8276
34,648
43,4858
36,3893
73,112
2,9013
18,8666
36,4731
12,5823
55,7375
53,8639
52,748
32,584
62,6499
3,2868
80,8993
74,2806
44,8342
53,1418
71,6907
58,8323
48,3306
33,823
11,3813
93,0096
56,6051
71,7115
46,5785
69,9233
100,6504
83,6638
56,6321
107,3178
39,2976
35,5898
9,991
91,5871
56,8191
60,8098
30,5148
37,9049
60,0642
86,0322
15,3914
99,9667
58,7558
10,6503
4,6022
78,8304
128,7562
72,1774
94,4068
12,5705
43,1438
5,9566
61,1341
69,4589
47,7802
32,9204
26,407
26,6323
31,9388
0,7357
1,7303
130,994
0,5968
69,3317
41,3731
40,7861
78,3279
83,2218
61,4189
47,5765
2,7981
76,4382
57,9809
56,6049
42,1129
79,1694
67,5914
50,1753
64,4419
51,5085
35,3794
48,1473
3,602
156,7817
94,2399
100,1259
117,2741
33,8104
94,5598
170,4741
3,6334
69,9237
175,79
107,5495
67,0124
1,1115
88,9422
82,2646
58,9133
103,268
136,3642
98,5003
3,1549
82,5272
44,6049
179,5165
2,1334
98,6719
1,5064
105,6341
73,0565
47,7506
61,626
63,4332
79,9806
129,6711
5,8197
40,5217
93,6794
41,554
59,8735
68,0236
68,677
31,2334
31,1347
84,4501
74,2544
99,2652
1,0492
21,117
54,1802
79,2225
7,2823
25,082
34,1345
2,3135
42,3613
65,0326
50,3367
36,681
65,6217
28,6691
30,0327
41,3505
79,3408
6,6237
57,8486
63,0665
22,9822
3,4723
81,4562
2,8555
50,2437
50,9836
22,1634
48,3448
28,141
52,7134
52,1758
29,1421
0,0037
52,5571
21,5636
39,9889
3,0721
0,0022
41,3876
76,4973
64,1982
49,7074
1,4973
37,5832
0,009
47,2764
32,9412
16,687
46,0286
53,9719
33,9382
36,2041
60,645
39,1761
37,1361
1,4606
45,6938
46,3585
23,5956
74,4873
18,5997
44,1493
39,509
57,6008
1,7707
36,0316
29,0069
54,4954
4,8792
60,6726
41,5865
26,2804
2,9235
23,4109
47,1404
68,3162
18,152
4,168
123,7823
65,056
46,9828
26,4182
30,9928
29,2875
21,1419
24,2694
47,6256
49,3411
2,921
23,5664
18,0142
54,5478
1,9127
23,4747
34,9293
16,5046
36,1681
86,459
23,857
28,4165
20,7272
2,4764
27,1679
32,8931
79,1144
23,1432
35,501
58,3042
54,8544
36,7582
89,9599
15,1608
1,6748
17,9696
9,8398
6,4082
2,5622
1,148
45,7911
7,4975
73,6596
12,891
5,0969
29,9114
5,3729
6,3774
6,4503
49,9678
37,4915
14,9645
1,9715
20,3946
1,2738
28,023
23,4603
2,9042
3,3384
16,3504
0,8987
4,7578
0,851
3,3338
0,3644
31,5892
3,0833
11,329
2,8258
46,664
2,2221
50,6862
45,3052
31,9026
30,7273
48,1787
30,0896
31,4758
72,9997
47,1506
5,9004
71,1778
36,3594
42,5099
71,292
23,8495
21,3052
39,6223
34,1921
4,6956
25,9767
21,7095
82,2905
4,4687
34,3712
18,0768
39,7603
36,603
37,5826
55,157
21,6913
38,7732
31,5028
38,8099
34,2219
62,9623
2,7814
17,7292
34,6573
12,1363
54,9374
53,4706
60,2084
30,51
60,2362
3,0429
78,9755
71,5202
42,7296
52,7436
70,6289
58,2854
47,8278
33,5824
11,1752
98,0456
57,6195
72,9928
46,2826
69,7259
99,3591
81,8632
56,4209
106,0302
39,9415
36,3691
10,5677
91,3782
56,0134
59,6026
29,4865
38,1064
59,1917
85,1249
15,646
99,3994
57,0859
10,3077
4,705
76,2291
126,8712
72,0202
96,1196
12,7273
43,2005
5,613
60,7949
68,1279
46,7571
32,6116
26,2875
27,5285
32,4673
0,7723
1,7322
131,3791
0,5952
77,4915
48,8663
46,6136
98,241
90,7319
63,5529
47,7756
2,8087
75,456
60,3508
59,0381
43,2105
79,4992
66,2718
49,9585
63,8052
50,6184
35,7688
49,5702
3,6123
160,5835
96,0266
100,3784
108,8987
35,7238
95,5454
168,0438
3,604
70,931
60,8098
87,3021
51,1323
1,1081
77,4853
74,1863
45,5692
80,2815
116,3076
93,5103
2,7551
69,0147
38,7349
144,434
1,9374
85,5004
1,5133
95,6048
66,3737
42,2737
53,179
51,9045
63,7715
97,7456
5,8857
32,4056
78,2048
36,4809
49,0592
50,3258
70,2527
27,4759
24,0544
71,1483
79,2518
97,0374
1,0046
21,013
53,3063
82,3461
7,5677
28,3314
34,8344
6,535
34,7318
69,6174
53,4254
34,5341
59,1397
33,3497
26,3375
42,2672
82,4341
4,6991
68,3878
56,6651
23,0104
9,0117
71,0111
2,8619
49,8245
62,2974
21,1834
45,1617
31,8291
35,0176
58,0842
27,3183
0,0039
68,1186
25,5926
54,393
71,5914
12,0613
47,7829
76,7281
28,2589
87,4549
1,4977
37,7704
53,7772
48,862
33,858
17,1968
62,8202
54,7836
34,1985
36,703
60,6321
36,9609
36,7625
1,5475
44,8384
45,2818
23,6889
74,0932
17,9471
43,7605
39,0151
56,9687
1,7571
36,266
30,4321
53,3398
4,8402
60,3774
41,3341
25,7962
2,5681
22,664
46,4608
66,1046
17,941
4,3488
133,4266
68,33
48,7909
25,9244
30,6021
29,942
21,61
24,0226
46,4194
46,0761
2,7056
22,2884
16,9554
55,0284
1,8896
23,4746
34,7099
16,3026
35,6662
86,9788
23,5005
28,3633
19,9233
2,4607
26,9697
31,8051
80,0359
23,1521
34,8533
50,0734
46,5479
30,957
73,938
14,2595
1,6346
17,4989
9,7874
6,4049
2,549
1,2131
38,9098
6,3427
70,548
12,7837
5,0929
29,1382
5,2493
6,0741
6,1546
46,1999
36,0222
14,578
1,963
20,2558
1,178
24,4812
22,201
2,8031
3,3205
15,7728
0,8903
4,7255
0,8505
3,1599
0,3612
28,8319
3,0525
11,2967
2,8424
46,2464
2,215
50,794
44,8799
32,2671
35,4897
57,1224
33,006
37,8644
76,1843
47,1974
6,848
76,4458
30,7933
39,6693
71,2364
24,3792
21,6547
43,8235
35,6795
4,3755
25,766
26,0291
83,022
5,2841
36,61
18,0269
38,9583
37,1205
37,6591
57,3872
21,615
39,2427
33,6101
38,2737
33,2242
62,9175
2,7563
17,6046
34,3709
12,0824
54,5576
54,7113
56,6793
30,4108
62,7211
3,0222
80,33
69,6605
41,938
52,5406
69,5135
58,6593
48,9397
33,7581
11,0753
89,8337
58,5728
71,4054
49,9855
69,4599
101,5167
81,885
56,6076
104,9251
38,6118
35,2841
9,5903
90,5975
56,5527
61,0459
29,131
38,0019
58,8825
84,5682
15,3345
97,5111
56,8198
10,5362
4,5363
76,1785
128,5878
70,5781
93,1018
12,2142
43,2766
5,7324
59,0704
68,0032
47,6794
33,487
26,2844
26,7472
32,0439
0,7344
1,7243
130,2321
0,5938
69,8232
40,4026
41,0629
83,9956
83,6603
60,8027
47,548
2,7956
74,9416
57,5899
57,0485
42,8497
79,8731
66,4028
51,4141
64,8689
50,6903
36,4322
48,9161
3,633
159,2139
95,4315
101,5282
109,4222
34,0259
94,4869
167,1716
3,5839
70,5604
61,0205
86,2246
48,2939
1,106
74,5035
72,6265
45,336
80,3122
115,1176
84,7251
2,7257
66,6911
38,2435
143,1991
1,9294
88,3435
1,5765
94,572
65,7497
42,0317
51,8543
51,4246
62,9892
99,0627
5,6578
31,8192
78,6067
35,4301
48,4028
49,6268
77,2701
27,293
23,9629
70,0087
77,6543
116,0582
1,0332
20,9323
53,3461
81,3134
7,2763
27,4845
34,4218
19,5206
34,679
69,2167
53,8349
35,4544
62,4076
34,743
26,5037
42,444
82,3368
4,6747
68,2911
56,3759
23,4516
8,9162
70,0791
2,8495
50,137
71,2146
21,1445
45,7312
26,2381
35,2045
50,7858
22,5687
15,2928
50,3077
21,1078
45,0677
74,4553
3,0576
43,1695
70,8917
33,8903
101,7868
1,4804
36,5944
51,8629
47,5463
26,4664
37,0683
46,8564
126,5994
79,0434
43,6534
75,8295
45,248
44,9085
1,4843
53,2672
54,2883
28,2922
85,1764
19,4267
49,676
56,3198
71,2632
1,7735
37,9257
29,1753
53,7125
6,0583
61,9501
41,97
61,4215
3,5702
28,6051
51,6688
83,553
20,3399
4,7069
137,9558
77,5969
51,6967
29,2625
34,6984
30,3653
23,3849
25,8079
50,3391
48,4569
2,7518
24,2161
17,4055
57,9092
1,9572
26,2094
37,0344
17,1936
37,4812
81,8924
25,2
30,5337
21,0207
2,5104
28,9806
32,9087
78,748
21,9338
34,8246
52,6087
50,8606
34,4614
79,7837
16,3482
1,6936
18,7578
12,4756
7,3401
2,5793
1,2865
39,3777
6,3772
74,3624
13,4608
5,0943
28,8045
5,4767
6,0109
6,2958
45,9644
